AcDbLine	_ARQ	400.140503925316	22.3188924289899	
AcDbLine	_ARQ	375.226464856837	13.794448100909	
AcDbLine	_ARQ	393.914073521238	60.8280712059774	
AcDbLine	_ARQ	369.226464856837	61.0280712059774	
AcDbLine	_ARQ	409.943276409372	13.994448100909	
AcDbLine	_ARQ	356.76805908057	58.5221094620919	
AcDbLine	_ARQ	356.538856192436	29.4528538771761	
AcDbLine	_ARQ	362.76805908057	22.1188924289899	
AcDbLine	_ARQ	362.76805908057	13.794448100909	
AcDbLine	_ARQ	356.649879592567	18.2152439549099	
AcDbLine	_ARQ	356.703136092574	18.2152439549099	
AcDbLine	_ARQ	356.538856192436	18.994448100909	
AcDbLine	_ARQ	356.76805908057	20.958666343195	
AcDbLine	_ARQ	356.76805908057	15.0152439549098	
AcDbLine	_ARQ	356.538856192436	24.2236509890425	
AcDbLine	_ARQ	356.565293085119	18.2152439549099	
AcDbLine	_ARQ	356.538856192436	21.958666343195	
AcDbLine	_ARQ	356.538856192436	20.958666343195	
AcDbLine	_ARQ	356.565293085119	28.4761514107618	
AcDbLine	_ARQ	356.76805908057	25.2761514107618	
AcDbLine	_ARQ	356.649879592567	28.4761514107618	
AcDbLine	_ARQ	356.703136092574	28.4761514107618	
AcDbLine	_ARQ	362.76805908057	21.794448100909	
AcDbLine	_ARQ	362.997261968704	20.794448100909	
AcDbLine	_ARQ	364.503172112176	13.8790346083572	
AcDbLine	_ARQ	364.503172112176	13.932291108364	
AcDbLine	_ARQ	368.997261968704	13.794448100909	
AcDbLine	_ARQ	364.503172112176	13.794448100909	
AcDbLine	_ARQ	367.703172112176	13.99721409636	
AcDbLine	_ARQ	368.997261968704	22.1188924289899	
AcDbText	_ARQ-TEXTO	359.037013279458	18.0296567379459	
AcDbLine	_ARQ	362.76805908057	20.794448100909	
AcDbLine	_ARQ	362.76805908057	21.794448100909	
AcDbLine	_ARQ	369.724790884076	22.1188924289899	
AcDbLine	_ARQ	369.724790884076	22.3188924289899	
AcDbLine	_ARQ	360.26805908057	51.4411987979862	
AcDbLine	_ARQ	360.41805908057	51.4411987979862	
AcDbLine	_ARQ	359.607315021011	53.4238683178439	
AcDbText	_ARQ-TEXTO	358.879100046559	53.6036860173797	
AcDbLine	_ARQ	356.76805908057	55.5988683178439	
AcDbLine	_ARQ	356.538856192436	55.5988683178439	
AcDbLine	_ARQ	360.26805908057	50.3988683178439	
AcDbLine	_ARQ	356.76805908057	50.2488683178439	
AcDbLine	_ARQ	356.76805908057	51.448868317844	
AcDbLine	_ARQ	358.11805908057	51.3988683178439	
AcDbLine	_ARQ	356.538856192436	45.1404625415768	
AcDbLine	_ARQ	356.538856192436	34.6820567653097	
AcDbLine	_ARQ	356.538856192436	39.9112596534432	
AcDbLine	_ARQ	356.703136092574	38.9345571870289	
AcDbLine	_ARQ	356.649879592567	38.9345571870289	
AcDbLine	_ARQ	356.76805908057	35.7345571870289	
AcDbLine	_ARQ	356.565293085119	38.9345571870289	
AcDbLine	_ARQ	356.538856192436	50.3696654297103	
AcDbLine	_ARQ	356.649879592567	49.392962963296	
AcDbLine	_ARQ	356.703136092574	49.392962963296	
AcDbLine	_ARQ	356.76805908057	46.192962963296	
AcDbLine	_ARQ	356.565293085119	49.392962963296	
AcDbText	_ARQ-TEXTO	370.248218600393	36.932696845622	
AcDbLine	_ARQ	360.26805908057	50.3988683178439	
AcDbLine	_ARQ	360.41805908057	50.2488683178439	
AcDbLine	_ARQ	360.41805908057	51.4411987979862	
AcDbLine	_ARQ	360.41805908057	50.5411987979862	
AcDbLine	_ARQ	360.26805908057	51.6069355880061	
AcDbLine	_ARQ	358.11805908057	50.698868317844	
AcDbLine	_ARQ	360.41805908057	50.2488683178439	
AcDbLine	_ARQ	358.06805908057	51.448868317844	
AcDbLine	_ARQ	358.06805908057	51.7488683178439	
AcDbLine	_ARQ	358.11805908057	51.7488683178439	
AcDbLine	_ARQ	358.06805908057	50.698868317844	
AcDbLine	_ARQ	358.06805908057	50.3988683178439	
AcDbLine	_ARQ	358.11805908057	53.4988683178439	
AcDbLine	_ARQ	356.76805908057	53.5488683178439	
AcDbLine	_ARQ	356.76805908057	54.5988683178439	
AcDbLine	_ARQ	358.11805908057	54.5488683178439	
AcDbLine	_ARQ	360.26805908057	55.5988683178438	
AcDbLine	_ARQ	358.11805908057	52.448868317844	
AcDbLine	_ARQ	356.76805908057	52.4988683178439	
AcDbLine	_ARQ	356.76805908057	55.5988683178439	
AcDbLine	_ARQ	356.76805908057	55.8280712059775	
AcDbLine	_ARQ	356.76805908057	61.0280712059774	
AcDbLine	_ARQ	356.703136092574	58.0146275862421	
AcDbLine	_ARQ	356.649879592567	58.0146275862421	
AcDbLine	_ARQ	356.538856192436	60.8280712059774	
AcDbLine	_ARQ	356.998021611053	52.9314225610158	
AcDbLine	_ARQ	356.76805908057	52.9810348419196	
AcDbCircle	_ARQ	357.08208534256	52.9562287014678	
AcDbLine	_ARQ	356.998021611053	52.9810348419196	
AcDbLine	_ARQ	356.998021611053	54.0113775442788	
AcDbLine	_ARQ	356.76805908057	54.0609898251826	
AcDbCircle	_ARQ	357.08208534256	54.0361836847307	
AcDbLine	_ARQ	356.998021611053	54.0609898251826	
AcDbLine	_ARQ	356.76805908057	55.0988683178439	
AcDbLine	_ARQ	356.998021611053	55.0988683178439	
AcDbLine	_ARQ	356.998021611053	55.0492560369401	
AcDbCircle	_ARQ	357.08208534256	55.074062177392	
AcDbLine	_ARQ	356.76805908057	56.1207828507082	
AcDbLine	_ARQ	356.578310825566	58.5221094620919	
AcDbLine	_ARQ	356.60404185613	58.5221094620919	
AcDbLine	_ARQ	356.76805908057	60.8280712059774	
AcDbLine	_ARQ	356.565293085119	58.0146275862421	
AcDbLine	_ARQ	356.538856192437	60.5221094620919	
AcDbLine	_ARQ	356.538856192437	58.5221094620919	
AcDbText	_ARQ-TEXTO	363.744527627915	56.8603533649059	
